Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Type of Reward,nAVAX,Node,Time
2dS29uSriD1veN2VgyyxtdrZwsQWSMgJGPQLNiZUSdBk5c7Fjv,P-avax16kltkqrpt5x4selpnnpgj4jh3lkdlwypdy9v6f,delegator,188635413609,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-10-09T11:34:06-04:00
2dS29uSriD1veN2VgyyxtdrZwsQWSMgJGPQLNiZUSdBk5c7Fjv,P-avax16kltkqrpt5x4selpnnpgj4jh3lkdlwypdy9v6f,delegatee,20959490402,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-10-09T11:34:06-04:00
bhCDEWf72tKeZSaNmFabkFZTqexQStn1nXUbPDS9U61G4rtmm,P-avax1q7jprw8z4kk00dn70cp5e52y603zr6zyzqnar7,delegator,3950996703,NodeID-8ja1C24FM5FyQgUGjsm4qwpD6shiu71KH,2020-10-09T11:37:39-04:00
bhCDEWf72tKeZSaNmFabkFZTqexQStn1nXUbPDS9U61G4rtmm,P-avax1q7jprw8z4kk00dn70cp5e52y603zr6zyzqnar7,delegatee,80632586,NodeID-8ja1C24FM5FyQgUGjsm4qwpD6shiu71KH,2020-10-09T11:37:39-04:00
Xj7FqZeahHMoLbxcDefKbJdjMs17w9zW9Eg6ncj3q8SK4xbjp,P-avax1pr85vx3k4nxlq9z7tvl9h9varzatkjeck8v89e,delegator,7017561687,NodeID-87VoBRzUzBEorAvByYGiyr4TMkhehuT2u,2020-10-09T11:39:21-04:00
Xj7FqZeahHMoLbxcDefKbJdjMs17w9zW9Eg6ncj3q8SK4xbjp,P-avax1pr85vx3k4nxlq9z7tvl9h9varzatkjeck8v89e,delegatee,369345352,NodeID-87VoBRzUzBEorAvByYGiyr4TMkhehuT2u,2020-10-09T11:39:21-04:00
FVc5BBxWuLJYdBdNFD36XfRTMdLxPpBacpsxz5YUN2QPpzMYt,P-avax1lfpzhmrl0lqm6wz6rwdvsnpnukfxnc4u07uspj,staking,205186266225,NodeID-87VoBRzUzBEorAvByYGiyr4TMkhehuT2u,2020-10-09T11:40:09-04:00
5ENCysjkCvBfVh4CKNsEkvh6E8yCeUbB5pqogsfs1FV4qVM8R,P-avax192pgrnee90ezdcrlmytttz8qgljfh7pl642lyn,delegator,7356673638,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T11:51:26-04:00
5ENCysjkCvBfVh4CKNsEkvh6E8yCeUbB5pqogsfs1FV4qVM8R,P-avax192pgrnee90ezdcrlmytttz8qgljfh7pl642lyn,delegatee,150136197,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T11:51:26-04:00
qRMpWsmMJsyob2L13A6Dj8N3WaVBi4unhUosjmxaTsSmZuV2o,P-avax1vvs6nq50uy9ffs43hz9h6axdy4s92pckxcc3c8,delegator,3946978458,NodeID-6gRx5vFhuMTDtaRYP82ZSGuBq7eR5s3jw,2020-10-09T11:53:49-04:00
qRMpWsmMJsyob2L13A6Dj8N3WaVBi4unhUosjmxaTsSmZuV2o,P-avax1vvs6nq50uy9ffs43hz9h6axdy4s92pckxcc3c8,delegatee,80550581,NodeID-6gRx5vFhuMTDtaRYP82ZSGuBq7eR5s3jw,2020-10-09T11:53:49-04:00
9KZk6J1BGVdouLfRk6F3Hk1PvcQAPQ35qRFuJt3GkbqKmCXap,P-avax1d98vxv8cmntgvmat439c27dtcn9djm7s7raanv,delegator,110350051446,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T11:57:51-04:00
9KZk6J1BGVdouLfRk6F3Hk1PvcQAPQ35qRFuJt3GkbqKmCXap,P-avax1d98vxv8cmntgvmat439c27dtcn9djm7s7raanv,delegatee,2252041867,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T11:57:51-04:00
2sa4NBGE1KYnStoJFaV1Rh1cN1zpU94bwFrCvygT8xFo37L2sA,P-avax12xmwf68n88xr2h7padcj2gy5f5djzj9u5pj5zl,delegator,25751922485,NodeID-8ja1C24FM5FyQgUGjsm4qwpD6shiu71KH,2020-10-09T12:03:47-04:00
2sa4NBGE1KYnStoJFaV1Rh1cN1zpU94bwFrCvygT8xFo37L2sA,P-avax12xmwf68n88xr2h7padcj2gy5f5djzj9u5pj5zl,delegatee,525549439,NodeID-8ja1C24FM5FyQgUGjsm4qwpD6shiu71KH,2020-10-09T12:03:47-04:00
c14LqNL2NRMXk6KbD8Bx49vt1JVrZ2nJ6cmTHuq3kZo8ajHE8,P-avax1srprv0z3t06n09v5ymqn8nts9nmfk4c2n4mzmm,delegator,17096927674,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T12:06:26-04:00
c14LqNL2NRMXk6KbD8Bx49vt1JVrZ2nJ6cmTHuq3kZo8ajHE8,P-avax1srprv0z3t06n09v5ymqn8nts9nmfk4c2n4mzmm,delegatee,348916892,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T12:06:26-04:00
N8B2ihy8dm5X5LG5T2EBHqtCxEr9Ux87ehbh4BUy6EVraVF9F,P-avax1dc6ac53uz82rx458tq8fp4uy7zs72d9l6th77v,staking,24366669665,NodeID-Js3ahWihoTLJWTrWzpth9mttniJNuyoki,2020-10-09T12:50:23-04:00
6La8zBUGAC4FmnCNJbJr7VhUG4kfFcmqexM5hJhdmoSLwcMLg,P-avax1hput05cla4sqkx9uf8vxurlzkledcun7k65uar,delegator,37108267991,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T12:53:47-04:00
6La8zBUGAC4FmnCNJbJr7VhUG4kfFcmqexM5hJhdmoSLwcMLg,P-avax1hput05cla4sqkx9uf8vxurlzkledcun7k65uar,delegatee,757311592,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T12:53:47-04:00
6VVuTEuvcia3MQYndkuWMp3NPuNVE58JhiLxs5ewWQ6Qy1GSu,P-avax18vsewgynktmmj602nzqgvlza0lfawv0k5743kz,delegator,27628623036,NodeID-P5zxQ1Y22ztxzjunvJU1y8BiSjdP4RUwY,2020-10-09T13:11:14-04:00
6VVuTEuvcia3MQYndkuWMp3NPuNVE58JhiLxs5ewWQ6Qy1GSu,P-avax18vsewgynktmmj602nzqgvlza0lfawv0k5743kz,delegatee,563849450,NodeID-P5zxQ1Y22ztxzjunvJU1y8BiSjdP4RUwY,2020-10-09T13:11:14-04:00
2v5q6cuUCQ4RX9QgceBHJXvSMFLT8T4o6hqVohn7CyDguPv5Fm,P-avax18vsewgynktmmj602nzqgvlza0lfawv0k5743kz,delegator,39469455298,NodeID-76KcZZBhWfiWuFqrx21KyeBHdXxsaVyX2,2020-10-09T13:12:20-04:00
2v5q6cuUCQ4RX9QgceBHJXvSMFLT8T4o6hqVohn7CyDguPv5Fm,P-avax18vsewgynktmmj602nzqgvlza0lfawv0k5743kz,delegatee,805499088,NodeID-76KcZZBhWfiWuFqrx21KyeBHdXxsaVyX2,2020-10-09T13:12:20-04:00
2dc9bffcrKVqL9bKU6Agn9xZk2DLm4PMXgGRoJwomonNX3oBG4,P-avax12hg2ut8umhx97cyk3ydjhyuy6z87as3rdj35j2,delegator,91166735,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-10-09T13:16:33-04:00
2dc9bffcrKVqL9bKU6Agn9xZk2DLm4PMXgGRoJwomonNX3oBG4,P-avax12hg2ut8umhx97cyk3ydjhyuy6z87as3rdj35j2,delegatee,10129638,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-10-09T13:16:33-04:00
Nc4gmvtZiwcFkQn4o1YdC529R8TEj6esg39VM8vy9cAHk7QNg,P-avax1kszmgk0fqth5ue8kscv0qqt7kqkhrcsfjwqpsg,delegator,2728743295,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T13:17:45-04:00
Nc4gmvtZiwcFkQn4o1YdC529R8TEj6esg39VM8vy9cAHk7QNg,P-avax1kszmgk0fqth5ue8kscv0qqt7kqkhrcsfjwqpsg,delegatee,55688639,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T13:17:45-04:00
2AVuHBndpT3Doho9wRxYuodxQ9rPdgDZE13sW2i5EAakQGAmmE,P-avax14n00wnhefcrp2lfmljdy23mfa29w4707eg3q0a,delegator,75067661,NodeID-D87m2bQzEg9rquqT72zHp9BffaismCzKJ,2020-10-09T13:32:32-04:00
2AVuHBndpT3Doho9wRxYuodxQ9rPdgDZE13sW2i5EAakQGAmmE,P-avax14n00wnhefcrp2lfmljdy23mfa29w4707eg3q0a,delegatee,18766916,NodeID-D87m2bQzEg9rquqT72zHp9BffaismCzKJ,2020-10-09T13:32:32-04:00
thY7Kza84GSj1rTLm4Tcg5QYCRMgvthfm2emhKsN6aMvAMXu9,P-avax196g88sknf9rcjq3hv5xvghag50aaulk6kr3fgt,delegator,6008283127,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T13:47:03-04:00
thY7Kza84GSj1rTLm4Tcg5QYCRMgvthfm2emhKsN6aMvAMXu9,P-avax196g88sknf9rcjq3hv5xvghag50aaulk6kr3fgt,delegatee,1502070782,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T13:47:03-04:00
FNzTLLBoekCwJFqXqx7mDk4W4jAA3M2EM8Ja1iZjHzxUmrrJE,P-avax1kszmgk0fqth5ue8kscv0qqt7kqkhrcsfjwqpsg,delegator,2463918875,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T14:00:31-04:00
FNzTLLBoekCwJFqXqx7mDk4W4jAA3M2EM8Ja1iZjHzxUmrrJE,P-avax1kszmgk0fqth5ue8kscv0qqt7kqkhrcsfjwqpsg,delegatee,50284059,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T14:00:31-04:00
fRcpCjQVFGdvwP16dHy1MQhgdc8VT7hB9ttnqNzEvSDAUTfwh,P-avax180n0a673l7evapvr49n6u0ngxs7w97fuh0cr9n,delegator,990893027,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T14:01:26-04:00
fRcpCjQVFGdvwP16dHy1MQhgdc8VT7hB9ttnqNzEvSDAUTfwh,P-avax180n0a673l7evapvr49n6u0ngxs7w97fuh0cr9n,delegatee,247723257,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T14:01:26-04:00
2YKx2RqkXisyaU1t8pRPkw2WVXYKLFs7rtcPWLAVXQeKm4Qpji,P-avax1srz6f5rcrnqzg43m72r7fff6j4a0227uc5ytgk,delegator,6989673469,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T14:18:54-04:00
2YKx2RqkXisyaU1t8pRPkw2WVXYKLFs7rtcPWLAVXQeKm4Qpji,P-avax1srz6f5rcrnqzg43m72r7fff6j4a0227uc5ytgk,delegatee,142646398,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T14:18:54-04:00
k5SLxnQcpQVPB616XwFwR2RMBuGdnZxdJRtPDabJ8tCivsYjk,P-avax19a77ew908605wa7rp9xqa922k7amnwacqlv3fk,delegator,4482820142,NodeID-BvZXCGdx7NBjJKDNydhkVk35BTfzmLb6F,2020-10-09T14:19:27-04:00
k5SLxnQcpQVPB616XwFwR2RMBuGdnZxdJRtPDabJ8tCivsYjk,P-avax19a77ew908605wa7rp9xqa922k7amnwacqlv3fk,delegatee,91486126,NodeID-BvZXCGdx7NBjJKDNydhkVk35BTfzmLb6F,2020-10-09T14:19:27-04:00
7ZH8PzxBAhKtcZQ6YhxzJono9gZwdR7UyKFNxVkhjf83az6pQ,P-avax15m6g4tvs9x4mc0vu826frp084l3szmcz4gsvfr,delegator,1350148206,NodeID-L7WQizfKW9Y1GZdL9oxKtp5QzgYhViySP,2020-10-09T14:26:21-04:00
7ZH8PzxBAhKtcZQ6YhxzJono9gZwdR7UyKFNxVkhjf83az6pQ,P-avax15m6g4tvs9x4mc0vu826frp084l3szmcz4gsvfr,delegatee,337537052,NodeID-L7WQizfKW9Y1GZdL9oxKtp5QzgYhViySP,2020-10-09T14:26:21-04:00
h8Ed3W4TgnVa2SWjLuqBv9hcS9c24qfhSKVXCg4utDe8CTAgP,P-avax1rygtk59taevzk8lj50c2zxeawgl22nztl0mfd3,delegator,90042917,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T14:40:56-04:00
h8Ed3W4TgnVa2SWjLuqBv9hcS9c24qfhSKVXCg4utDe8CTAgP,P-avax1rygtk59taevzk8lj50c2zxeawgl22nztl0mfd3,delegatee,22510730,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T14:40:56-04:00
2J8pCHtnSGqhCKMb76MgfbsF22jLdmnYWyHnRFS3AZARsKPXK2,P-avax1q7jprw8z4kk00dn70cp5e52y603zr6zyzqnar7,delegator,29425253473,NodeID-8ja1C24FM5FyQgUGjsm4qwpD6shiu71KH,2020-10-09T14:54:33-04:00
2J8pCHtnSGqhCKMb76MgfbsF22jLdmnYWyHnRFS3AZARsKPXK2,P-avax1q7jprw8z4kk00dn70cp5e52y603zr6zyzqnar7,delegatee,600515377,NodeID-8ja1C24FM5FyQgUGjsm4qwpD6shiu71KH,2020-10-09T14:54:33-04:00
26cQ3rcmBNEWBYArxb4UoXWZtRL1A4nW4AaSWy52gicci6qhPf,P-avax1ep7pfg32z929qn756a6hthhl8v8a2y2v3drwr0,delegator,38039581838,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T15:02:22-04:00
26cQ3rcmBNEWBYArxb4UoXWZtRL1A4nW4AaSWy52gicci6qhPf,P-avax1ep7pfg32z929qn756a6hthhl8v8a2y2v3drwr0,delegatee,776317997,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T15:02:22-04:00
2gFPD29DqwXC2T3yMTw6nL1RjpqjVyBNAU2xqwDoJarYiy9XcC,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegator,20327683323,NodeID-L7WQizfKW9Y1GZdL9oxKtp5QzgYhViySP,2020-10-09T15:06:39-04:00
2gFPD29DqwXC2T3yMTw6nL1RjpqjVyBNAU2xqwDoJarYiy9XcC,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegatee,5081920831,NodeID-L7WQizfKW9Y1GZdL9oxKtp5QzgYhViySP,2020-10-09T15:06:39-04:00
Fre6mJXpsZ6jwU3o7hJt1zTxRerCwJ33HW8DrZQej7EEtHKfv,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegator,9162210904,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-09T15:08:29-04:00
Fre6mJXpsZ6jwU3o7hJt1zTxRerCwJ33HW8DrZQej7EEtHKfv,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegatee,186983897,NodeID-9eoPiKPHzUd86eZBjME28vdDsv1ytwavK,2020-10-09T15:08:29-04:00
2AzQFrFzofdYrzSdz9u8oXdNpJ23LcUt9Y1fmz9yQM16USRqp3,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegator,33103788761,NodeID-CBSjTYfqGNr2moiZa42yosg2THnnQC1hy,2020-10-09T15:10:34-04:00
2AzQFrFzofdYrzSdz9u8oXdNpJ23LcUt9Y1fmz9yQM16USRqp3,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegatee,675587526,NodeID-CBSjTYfqGNr2moiZa42yosg2THnnQC1hy,2020-10-09T15:10:34-04:00
cZAsekYM49b17NcCTFMqV8B5NmTTgUdGEz9eYgXaqcEAnUJYM,P-avax19jsqx6z56nwx7khlwj9dzr50lnc5fz0mhaypwt,delegator,3310378254,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T15:11:08-04:00
cZAsekYM49b17NcCTFMqV8B5NmTTgUdGEz9eYgXaqcEAnUJYM,P-avax19jsqx6z56nwx7khlwj9dzr50lnc5fz0mhaypwt,delegatee,67558740,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T15:11:08-04:00
CYCbM86PSh1f1Q74iws4giGGDwijnHWPozbFyoFXEkXy2rm2d,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegator,27023495449,NodeID-6SrzUMcrVXu18VQ8Z3j1ysmkroHAxvrjj,2020-10-09T15:12:02-04:00
CYCbM86PSh1f1Q74iws4giGGDwijnHWPozbFyoFXEkXy2rm2d,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegatee,3002610606,NodeID-6SrzUMcrVXu18VQ8Z3j1ysmkroHAxvrjj,2020-10-09T15:12:02-04:00
Y5n7R8u9tcWEo3yiBfUzLTTkg7v8a9FqTLfLZcGqxWjnS1Amp,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegator,35646700360,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2020-10-09T15:17:06-04:00
Y5n7R8u9tcWEo3yiBfUzLTTkg7v8a9FqTLfLZcGqxWjnS1Amp,P-avax1yjxnjcxhu88ljpr65krga8k0q7w74yvppd4vgn,delegatee,914017958,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2020-10-09T15:17:06-04:00
oLpZybjnxjXm3AnUv746Hx666fJj16rBwkJCPsTBQrGjzvYyC,P-avax17xcz7gqgnwnvrxn2p2epf280q6h8hsf2xrjah6,delegator,160732583912,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2020-10-09T15:19:56-04:00
oLpZybjnxjXm3AnUv746Hx666fJj16rBwkJCPsTBQrGjzvYyC,P-avax17xcz7gqgnwnvrxn2p2epf280q6h8hsf2xrjah6,delegatee,4121348306,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2020-10-09T15:19:56-04:00
jpSAsCNQ2dn1YqvM48NhquLiWt1pzjRiZ24CtQJgFXcZBW5Ub,P-avax1plxcmf9gqsue8yj0gt4syq6240kd9urdyylcmf,delegator,1195392870,NodeID-JXK6So3QXMJYiCkjp6tDQw6xW6poVdDQY,2020-10-09T15:26:29-04:00
jpSAsCNQ2dn1YqvM48NhquLiWt1pzjRiZ24CtQJgFXcZBW5Ub,P-avax1plxcmf9gqsue8yj0gt4syq6240kd9urdyylcmf,delegatee,24395773,NodeID-JXK6So3QXMJYiCkjp6tDQw6xW6poVdDQY,2020-10-09T15:26:29-04:00
YVjZwJZK26SaFoJ2Gr6X7m4acDrppPq8AWaYxoewbv13sZjEW,P-avax1tsrsa95h5u5vmerhwfk86pcg0p63d3kph530e9,staking,9148412183,NodeID-36Vywf4J2tu9gA8xJCxZjwi2JABWSF7qo,2020-10-09T15:31:27-04:00
2rvHNUyYmVjHs9ENXWat35AhHd9YAmVgWzzYcysyXiVLHyi5ft,P-avax1fc6uzkuk7s7crf8q5cvwcappnrecs06n9lz66q,delegator,7249422618,NodeID-NbK98DAm2zkkXq6knBGd87XhpWrjeqpxP,2020-10-09T15:38:56-04:00
2rvHNUyYmVjHs9ENXWat35AhHd9YAmVgWzzYcysyXiVLHyi5ft,P-avax1fc6uzkuk7s7crf8q5cvwcappnrecs06n9lz66q,delegatee,805491403,NodeID-NbK98DAm2zkkXq6knBGd87XhpWrjeqpxP,2020-10-09T15:38:56-04:00
2jQKFNQtFhpNo98b3DTw1B6MjPBtieD7nuspcY1wNV1rUSE7Fr,P-avax1wc52n85wc2jjxytnamnj8779gksqpxacmq5np8,delegator,2188164169,NodeID-NnAsVicsRyACVH1NzdiWgpTbBx1KaPMhN,2020-10-09T15:39:09-04:00
2jQKFNQtFhpNo98b3DTw1B6MjPBtieD7nuspcY1wNV1rUSE7Fr,P-avax1wc52n85wc2jjxytnamnj8779gksqpxacmq5np8,delegatee,44656412,NodeID-NnAsVicsRyACVH1NzdiWgpTbBx1KaPMhN,2020-10-09T15:39:09-04:00
FWpmayXzK3CXtU4MgWuMSskD1Ldo3xHipFQuexeMvsJbZygzF,P-avax1e3afd2x060yjevf7qlrclee6lkn9w3vymlucrs,delegator,231143135,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T15:41:59-04:00
FWpmayXzK3CXtU4MgWuMSskD1Ldo3xHipFQuexeMvsJbZygzF,P-avax1e3afd2x060yjevf7qlrclee6lkn9w3vymlucrs,delegatee,57785784,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T15:41:59-04:00
e3NyutHQmDLHEuJVqwPzjadmmrw98BKtcDDBw7i5KYBNNFGyr,P-avax1grxqp6s6zcvxdezd4ldw88pgt84ystdsayavjk,delegator,150130125,NodeID-6iresvQ2F4jrjYAR8ZL4HBrM5bFYvPvyr,2020-10-09T15:57:07-04:00
e3NyutHQmDLHEuJVqwPzjadmmrw98BKtcDDBw7i5KYBNNFGyr,P-avax1grxqp6s6zcvxdezd4ldw88pgt84ystdsayavjk,delegatee,37532532,NodeID-6iresvQ2F4jrjYAR8ZL4HBrM5bFYvPvyr,2020-10-09T15:57:07-04:00
Hd3RGo4eU5LGAoWLHxpWrkBFLJYGR4gCbCxh7Tfkk7aevRb9h,P-avax1c8fxmfznut8g63ac6r7f3px93u89jdhjku5gxx,delegator,27023391931,NodeID-5Ene6b4kXZQEmeenWep42UWYe2BZtRGjc,2020-10-09T16:18:06-04:00
Hd3RGo4eU5LGAoWLHxpWrkBFLJYGR4gCbCxh7Tfkk7aevRb9h,P-avax1c8fxmfznut8g63ac6r7f3px93u89jdhjku5gxx,delegatee,3002599104,NodeID-5Ene6b4kXZQEmeenWep42UWYe2BZtRGjc,2020-10-09T16:18:06-04:00
2cuujYqtFdW5M2DCj2UomRvLEg2GfcedoBwd2D385AsqR3UKk8,P-avax1kav5yp8fv65qe9v85syak308y3swavwf27sw4s,delegator,184184726569,NodeID-7CCynVtyQVRBTCjzpfrsrSuaCTjXw7o3G,2020-10-09T16:20:58-04:00
2cuujYqtFdW5M2DCj2UomRvLEg2GfcedoBwd2D385AsqR3UKk8,P-avax1kav5yp8fv65qe9v85syak308y3swavwf27sw4s,delegatee,16016063180,NodeID-7CCynVtyQVRBTCjzpfrsrSuaCTjXw7o3G,2020-10-09T16:20:58-04:00
2oTcjrR8oErUb4PLSQi1sMKugsuixQ3Mp2aNzPNRpbwtAzYsQV,P-avax133srzdtfh68pq2ewrnllaqq6wywhekps7qpjq6,delegator,111660816,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T16:21:25-04:00
2oTcjrR8oErUb4PLSQi1sMKugsuixQ3Mp2aNzPNRpbwtAzYsQV,P-avax133srzdtfh68pq2ewrnllaqq6wywhekps7qpjq6,delegatee,2278793,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T16:21:25-04:00
bQABRFCLL9M6mJzFhh7L3EZ3NLXiFU4teUpeoqBE2K1CFo3a8,P-avax14ppha53c62vqanx4hz463hz6ejelwge30p8f2l,delegator,2022891463,NodeID-P5zxQ1Y22ztxzjunvJU1y8BiSjdP4RUwY,2020-10-09T16:23:14-04:00
bQABRFCLL9M6mJzFhh7L3EZ3NLXiFU4teUpeoqBE2K1CFo3a8,P-avax14ppha53c62vqanx4hz463hz6ejelwge30p8f2l,delegatee,41283500,NodeID-P5zxQ1Y22ztxzjunvJU1y8BiSjdP4RUwY,2020-10-09T16:23:14-04:00
TqnmnMv95k5C339ziswaXt7AEubefrF3c9pXvKonGQCQZ2tSP,P-avax1h70hyxegftkagmuc0gnyl7vhrkxkm4k3q23twg,delegator,7356366570,NodeID-AbfdkS6u8F8kxh2pPuK32KASNK4sSr4QR,2020-10-09T16:25:11-04:00
TqnmnMv95k5C339ziswaXt7AEubefrF3c9pXvKonGQCQZ2tSP,P-avax1h70hyxegftkagmuc0gnyl7vhrkxkm4k3q23twg,delegatee,150129931,NodeID-AbfdkS6u8F8kxh2pPuK32KASNK4sSr4QR,2020-10-09T16:25:11-04:00
s22rTv4557JeE5nT8DvY4zmjKZwEnP1Fh3orMroNmUCYNut6x,P-avax1fnm5wa3lllclsm49gghymnkt30qmajr6u5zx90,delegator,178298033,NodeID-JvmPE3bhpFpmjCM15qmyWfyJDZU8kxZcy,2020-10-09T16:31:51-04:00
s22rTv4557JeE5nT8DvY4zmjKZwEnP1Fh3orMroNmUCYNut6x,P-avax1fnm5wa3lllclsm49gghymnkt30qmajr6u5zx90,delegatee,9364354,NodeID-JvmPE3bhpFpmjCM15qmyWfyJDZU8kxZcy,2020-10-09T16:31:51-04:00
22uXJJrRvduwN6sZumF85e5YtB6GP75KGjYQdjUGd8D3F6FJ1K,P-avax1tsrsa95h5u5vmerhwfk86pcg0p63d3kph530e9,delegator,92328021,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T16:32:12-04:00
22uXJJrRvduwN6sZumF85e5YtB6GP75KGjYQdjUGd8D3F6FJ1K,P-avax1tsrsa95h5u5vmerhwfk86pcg0p63d3kph530e9,delegatee,1884246,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T16:32:12-04:00
VDnQvVEU7Avd4uBi5dw3zZW6ccAq3GaEecR5BR9DzW88rMu4D,P-avax1wln2l2lsnsq9c04s2k7xg3mzkwq0q2a58gfnmp,delegator,7356364904,NodeID-NnAsVicsRyACVH1NzdiWgpTbBx1KaPMhN,2020-10-09T17:03:53-04:00
VDnQvVEU7Avd4uBi5dw3zZW6ccAq3GaEecR5BR9DzW88rMu4D,P-avax1wln2l2lsnsq9c04s2k7xg3mzkwq0q2a58gfnmp,delegatee,150129896,NodeID-NnAsVicsRyACVH1NzdiWgpTbBx1KaPMhN,2020-10-09T17:03:53-04:00
31jyvw7adfxiiyAwWQcErWRhoW8a8YbRBMzyGHUJXpxb54Tpz,P-avax1ltglsx4agxkjaanxqjengdmy9rkt3kwsrzl55m,delegator,183909114,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T17:06:47-04:00
31jyvw7adfxiiyAwWQcErWRhoW8a8YbRBMzyGHUJXpxb54Tpz,P-avax1ltglsx4agxkjaanxqjengdmy9rkt3kwsrzl55m,delegatee,3753248,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-10-09T17:06:47-04:00
2vRM7i7paSin1uRbJadboetAqJ12kugtrSkNPu62TzAsJUDCx6,P-avax1vg78thzgvgt75njkq0zxpgzprhdl4qys4xddk9,delegator,75064586,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T17:38:00-04:00
2vRM7i7paSin1uRbJadboetAqJ12kugtrSkNPu62TzAsJUDCx6,P-avax1vg78thzgvgt75njkq0zxpgzprhdl4qys4xddk9,delegatee,18766147,NodeID-BHK7drcmNhLnePTFwWXaQNRMVB4MrJLzU,2020-10-09T17:38:00-04:00
2kFnGU1cNNkRovtusm6fSJLJkLuRrbHVfe3JQgfMf9Sxdq3sZN,P-avax1exvh565hajz9ph4g4y20gvm8x7qxtn0y8kdjmj,delegator,2141798439,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2020-10-09T17:53:03-04:00
