Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Reward Type,nAVAX,Node,Time
fX9U3z1kwZzpgjKMweVoLxzgXnzAN1RRybWH7cjGot8MJnbki,P-avax1enzg2lxq5e33r2dkle4azmkwephmen0454tccr,delegator,57135505382,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
fX9U3z1kwZzpgjKMweVoLxzgXnzAN1RRybWH7cjGot8MJnbki,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,delegatee,1166030723,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
# block,280940,,,,
5AaD6H4MqVFzDKku5Tuho6B3XRpho2tNQYEu8b5fUKdcfD8Hz,P-avax1ckakcjcc4pzw52u9leq4g4cpgqylp3xvayruwl,staking,1016507163726,NodeID-NYa1ebjSRTYXaxKCkTii1yJXGdkasbTWc,2021-01-21T22:03:43Z
# block,280944,,,,
zySwxkdbMpDSkQMhWAs3tHgAmg6QniaKS5g6aFHzxWh3bM6Y4,P-avax16sc2guyhfu3ccghneyr2uqy4jvzdnc9hacth8a,staking,10793385129,NodeID-Hq4UErYabPD5K5U6xeSHmAR9dFBfC6tgz,2021-01-21T22:07:03Z
# block,280961,,,,
wsMMj4SAYEKJKbG4r9JfYk56sFxRyMpNuSwVFGyMyUsiwN4de,P-avax12phs0vmxdd6yx83h7535kpcrx3selc4x66u9nj,delegator,7466514609,NodeID-9oP7KmQjtxi7rK5GKmRXFNuNpPmr2vzfw,2021-01-21T22:25:21Z
wsMMj4SAYEKJKbG4r9JfYk56sFxRyMpNuSwVFGyMyUsiwN4de,P-avax157knx2kez26fwqafu5lhtpvycanpcnx2rl4pwt,delegatee,152377850,NodeID-9oP7KmQjtxi7rK5GKmRXFNuNpPmr2vzfw,2021-01-21T22:25:21Z
# block,280967,,,,
pGzrAtvuQDrDehkhxTXnU7mHdnRvnn1fyFgyQ4tiCR6wutkEQ,P-avax12ahdgp320h54jvf6wyqhf5p9rug7we6eczr0vp,delegator,52894348632,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-21T22:43:42Z
pGzrAtvuQDrDehkhxTXnU7mHdnRvnn1fyFgyQ4tiCR6wutkEQ,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,1079476503,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-21T22:43:42Z
# block,280971,,,,
2AZ3LGFMhzsgkMpyaHw9pahezzpcdGwKQKKsVwQkjCoWhn5nX8,P-avax12ahdgp320h54jvf6wyqhf5p9rug7we6eczr0vp,delegator,52899034467,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-21T22:45:16Z
2AZ3LGFMhzsgkMpyaHw9pahezzpcdGwKQKKsVwQkjCoWhn5nX8,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,1079572132,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-21T22:45:16Z
# block,280975,,,,
2Vj2JFWSpEXBzWbjhjzYGFrgMDWRvxUdxEWarbVuTAfBvPQwyo,P-avax10jt27fxa25ce9vgctus28fm8fn3wyruztvsg40,delegator,847622967,NodeID-JbpJyQjj7M64LojEddtMhpNMdQ8Q1ZycN,2021-01-21T22:59:13Z
2Vj2JFWSpEXBzWbjhjzYGFrgMDWRvxUdxEWarbVuTAfBvPQwyo,P-avax19hcneqh586kwe4lt3uaev02j8tzxg6v8jy9vud,delegatee,17298428,NodeID-JbpJyQjj7M64LojEddtMhpNMdQ8Q1ZycN,2021-01-21T22:59:13Z
# block,281025,,,,
22Dtvdp96g9vPzx6VuCe85W1p3JGLbZGHq76fzSS3CftL33w1,P-avax15g37057sxt6yrkt2rly8y4x72ukytjz3rsc647,delegator,95430772890,NodeID-4VpJH4PkkQmg7KrJ9z3czh2Uipg16PRYt,2021-01-21T23:47:06Z
22Dtvdp96g9vPzx6VuCe85W1p3JGLbZGHq76fzSS3CftL33w1,P-avax183w5mpzrcjcahkzzj94lqec5twdev7lm52g4a0,delegatee,1947566794,NodeID-4VpJH4PkkQmg7KrJ9z3czh2Uipg16PRYt,2021-01-21T23:47:06Z
# block,281030,,,,
QqKwS9C7RFCaGGRTWsUKJE1JzJthWX87nPe3JsrjXapnCU9YP,P-avax19ucf3c0mhn8c4enqtc5frkvy9pkyyk2dnrljex,delegator,130729925,NodeID-NYNMabJTpEEMMtSjcFtcEcnRyed79zMT8,2021-01-21T23:52:49Z
QqKwS9C7RFCaGGRTWsUKJE1JzJthWX87nPe3JsrjXapnCU9YP,P-avax1gxu3y3h0l2406f37ptttuhy56hfk3wryat0t5d,delegatee,32682482,NodeID-NYNMabJTpEEMMtSjcFtcEcnRyed79zMT8,2021-01-21T23:52:49Z
# block,281035,,,,
2p17GJmQgU6GoWbiqXa6Zra3ezmkjB1iyrz2k484gwruJjV72H,P-avax1uh4ahhce0fz6pxd9crh9t6027mntvu09e5d4pk,delegator,868343469682,NodeID-Lai2VTTYk897ae9uq6cGk9FbhKD1KHvFS,2021-01-22T00:00:08Z
2p17GJmQgU6GoWbiqXa6Zra3ezmkjB1iyrz2k484gwruJjV72H,P-avax14p5a66534schjcuzl0u0h3js5yvwwncw22ca8s,delegatee,96482607743,NodeID-Lai2VTTYk897ae9uq6cGk9FbhKD1KHvFS,2021-01-22T00:00:08Z
# block,281107,,,,
uoeXJQcdHSps6gFYJNRFqktpYwguH3W9pvKcB8iS2DSKcaQv,P-avax164turjpxpwe3qd2ha6e22fy65z8teqy66fpx9a,delegator,89950081427,NodeID-Lai2VTTYk897ae9uq6cGk9FbhKD1KHvFS,2021-01-22T02:23:59Z
uoeXJQcdHSps6gFYJNRFqktpYwguH3W9pvKcB8iS2DSKcaQv,P-avax14p5a66534schjcuzl0u0h3js5yvwwncw22ca8s,delegatee,9994453492,NodeID-Lai2VTTYk897ae9uq6cGk9FbhKD1KHvFS,2021-01-22T02:23:59Z
# block,281116,,,,
Vg2t9NiY5J5PM5tqszhFDv6Hsv9Ms5Aypp63UesdwmBuwEdGA,P-avax16rrl7tn3aq7anz6vdfgqknzmwynum6pnk9vysj,delegator,116988933,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-22T03:31:54Z
Vg2t9NiY5J5PM5tqszhFDv6Hsv9Ms5Aypp63UesdwmBuwEdGA,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,2387530,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-22T03:31:54Z
# block,281138,,,,
2ACG4DXYrVt67VfsHbbBPP4xLSkErqYq4z7v2kKoM85BEH75cm,P-avax1qpyj73l9dses43w6sdw8llrn2aaxtylx6t35y6,delegator,7724903469,NodeID-57K8XmmzmzigmkUVjmVL76npQ4RH6oh4i,2021-01-22T05:08:26Z
2ACG4DXYrVt67VfsHbbBPP4xLSkErqYq4z7v2kKoM85BEH75cm,P-avax15y07y6wcq47vyvmy56zf60hse0546jq42xy2dl,delegatee,157651092,NodeID-57K8XmmzmzigmkUVjmVL76npQ4RH6oh4i,2021-01-22T05:08:26Z
# block,281142,,,,
22tt9CWkR9wpzJE4v8SeSd8r36eNsn3s8wuWomBCaAnrmXX4qs,P-avax1vtqfsrgtjk3dk4ctdjr0shztyddyyrzahft9sr,delegator,4612658704,NodeID-6yR8Y1js9HRhUwHWPRCvsFTUmqqb1fSrN,2021-01-22T05:20:15Z
22tt9CWkR9wpzJE4v8SeSd8r36eNsn3s8wuWomBCaAnrmXX4qs,P-avax13ezft8za9j7p47838d9fudcjr86ju7vglhd6gm,delegatee,94135892,NodeID-6yR8Y1js9HRhUwHWPRCvsFTUmqqb1fSrN,2021-01-22T05:20:15Z
# block,281147,,,,
hv7tHWYCSXg7ejgahtWnkeNMZArJjTqUg9Kum3EsXxakvHSrY,P-avax13ezft8za9j7p47838d9fudcjr86ju7vglhd6gm,staking,69749734727,NodeID-6yR8Y1js9HRhUwHWPRCvsFTUmqqb1fSrN,2021-01-22T05:21:15Z
# block,281188,,,,
kGTZk4f51uJSKVgXSW4YJvUk7YpehV6fP8fL7g1chMP3xsGE5,P-avax1dgftacv2qfxts9nah2es888uhrllaqyqhr4r97,delegator,4679610272,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-22T08:10:58Z
kGTZk4f51uJSKVgXSW4YJvUk7YpehV6fP8fL7g1chMP3xsGE5,P-avax15ma9j6x7jg2maaz4sjcj65yrppegt0adghgwjy,delegatee,95502251,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-22T08:10:58Z
# block,281192,,,,
f9DkPfXeQrG6td4EtKnSnJYMzhjwUx3xLyRLzTGsxB8MvFafq,P-avax1jehsfs6h9q2p523wwla08e5nx07gmkh29uyrtn,delegator,7050442254,NodeID-DptdtsoDWZFGnmmGQUEfLwAKB9iYocEyd,2021-01-22T08:19:02Z
f9DkPfXeQrG6td4EtKnSnJYMzhjwUx3xLyRLzTGsxB8MvFafq,P-avax1dhntgjtskqtamn39km2fmy24e09ypsh8dw6g54,delegatee,143886577,NodeID-DptdtsoDWZFGnmmGQUEfLwAKB9iYocEyd,2021-01-22T08:19:02Z
# block,281197,,,,
kpgGVmMWkcpjER8iopgaoJDRunGhAtLrZHBfVfTkgWvqWGirD,P-avax1lqdnca4elpcl007qrxdfq7x4xuhcunuz66s72l,delegator,1601383872,NodeID-NtgR3kDx7Mm2szCiDTs3rtWaqUDWRMDyY,2021-01-22T08:22:04Z
kpgGVmMWkcpjER8iopgaoJDRunGhAtLrZHBfVfTkgWvqWGirD,P-avax1ygwqlk4pm545q6jtjll06zcfpda4udavp20ewn,delegatee,32681304,NodeID-NtgR3kDx7Mm2szCiDTs3rtWaqUDWRMDyY,2021-01-22T08:22:04Z
# block,281207,,,,
2kmgNnfwcAX97ojy9k4UkmZfwTh16zPu9BFDnDMi51uLRA3NhK,P-avax1xgul3d7rmlsyfcd3984pr843nugd03xnwxuntx,delegator,58285529619,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-22T09:00:23Z
2kmgNnfwcAX97ojy9k4UkmZfwTh16zPu9BFDnDMi51uLRA3NhK,P-avax1yjy2uc5tv9pnmd5vlgm2sk5j5pvw39je90v08v,delegatee,3067659454,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2021-01-22T09:00:23Z
# block,281211,,,,
2HCeRzp5e74RtdCDTqis7VJbFxQFVGSVXJF2UhNjLEXV75aZNP,P-avax1xgul3d7rmlsyfcd3984pr843nugd03xnwxuntx,delegator,80172903077,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-22T09:00:40Z
2HCeRzp5e74RtdCDTqis7VJbFxQFVGSVXJF2UhNjLEXV75aZNP,P-avax1d8cdayly09m6vcpv3xx8rc3gm8qgdezdxgzhwe,delegatee,1636181696,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-22T09:00:40Z
# block,281256,,,,
29SWAsXZVidmvy2vgnVe35cnH16Vr1xeZvTThbYMpm34DafMjb,P-avax1478eruxwxa4fzpd8lkg2g93mduvp2w7jcvwvcq,delegator,48269466224,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:31:40Z
29SWAsXZVidmvy2vgnVe35cnH16Vr1xeZvTThbYMpm34DafMjb,P-avax12xzsa65dhqmp570uhft99vllu0svw20mjp74f4,delegatee,2540498223,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:31:40Z
# block,281260,,,,
mRYDuke7xz6ZcDG8VaXLb1HcmcYt7bKJLwqRuso6jYgiNdUhY,P-avax1pfjz0yjmsj22z9hejap2r0we6mq3nyfenv75zz,delegator,688456536,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:34:36Z
mRYDuke7xz6ZcDG8VaXLb1HcmcYt7bKJLwqRuso6jYgiNdUhY,P-avax12xzsa65dhqmp570uhft99vllu0svw20mjp74f4,delegatee,36234555,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:34:36Z
# block,281262,,,,
2AYqayV2aJi48QH4au56JeoYUkT1QVy3RcWEYCLgaGt88gmH73,P-avax1h4q0j0rcalrhgqpc3fvttz36ktevxyhnnnvlpd,delegator,48571292218,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:34:36Z
2AYqayV2aJi48QH4au56JeoYUkT1QVy3RcWEYCLgaGt88gmH73,P-avax12xzsa65dhqmp570uhft99vllu0svw20mjp74f4,delegatee,2556383801,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:34:36Z
# block,281266,,,,
2BEYnn3chZL5QQ4nUQdeeyA8Jxjsf2W6i6ZWVeAd6bP2uSBmXa,P-avax12xzsa65dhqmp570uhft99vllu0svw20mjp74f4,staking,51321075956,NodeID-3bmwLQ9qCknkDUsGHFj7CwNccgwU7sN4A,2021-01-22T09:35:36Z
# block,281274,,,,
25Nopjaad38ShPvLK7wfrf4BuaFLKu6f6wQYt2xf66AwpaGy5a,P-avax1xf80k2w5fafxwx9l8a9lwmlddqevwd0a7fews0,staking,10793172081,NodeID-LgBZeTy3R2LZEKXv1S5q9mBvnHphfGSMk,2021-01-22T09:41:36Z
# block,281282,,,,
ZmAuDA1zUL7Ew6GgBdEtcetoe6ZKaFxMJXmpt3qq4dfsv4LpG,P-avax1jkh5ycen6y7aqyldcg7ny9sc2pxpzhxp6c3d3a,delegator,148598205,NodeID-GQxEp8xDqCpQnEheJVFPzkPqLkNSzEx9B,2021-01-22T09:43:50Z
ZmAuDA1zUL7Ew6GgBdEtcetoe6ZKaFxMJXmpt3qq4dfsv4LpG,P-avax190dvv77894l5tdfwhjz6vmj6q7c65dv3dhasr0,delegatee,3032617,NodeID-GQxEp8xDqCpQnEheJVFPzkPqLkNSzEx9B,2021-01-22T09:43:50Z
# block,281286,,,,
jh7349DfiMCDKy3eVFpU83Uz4nibHTLwMordssKoi2qxpDoKm,P-avax19mfvuwvdha9t9typcsw2m25cl85r04pxh7vfh7,delegator,611263226,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-22T10:17:18Z
jh7349DfiMCDKy3eVFpU83Uz4nibHTLwMordssKoi2qxpDoKm,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,12474760,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-22T10:17:18Z
# block,281310,,,,
eSwFrq4D5SppJJWEZaB1chtVwvaaJjEfRYASbiXHgjGzrB2KE,P-avax1la5anz4yceqjl234zyjwcrw2vcvqaky6t56m38,staking,50888952556,NodeID-Fx9cZzC4nPAqhGvo8BvyLzvMfdUFeDmfR,2021-01-22T10:41:19Z
# block,281314,,,,
2r9QRmYSsuTvraD9PVb6sCSJ8yvmEMrbbLRBKXYhgfqt1KQsu8,P-avax1ewpt4gs7xwfeylvnqaf3zq3xudvs4k7cgk2q39,delegator,175711618294,NodeID-JpSbAFWbh6BSMHaLBeeVy8GUUyBJfx2HZ,2021-01-22T10:52:09Z
2r9QRmYSsuTvraD9PVb6sCSJ8yvmEMrbbLRBKXYhgfqt1KQsu8,P-avax1w47uwv5mtfm9j4vxkz9u4vjsctvxpv6lu2606z,delegatee,43927904574,NodeID-JpSbAFWbh6BSMHaLBeeVy8GUUyBJfx2HZ,2021-01-22T10:52:09Z
# block,281319,,,,
7AoMwbMkjv1jCBkMjUdoi3esGBWgpFbyR2D1hexraxFaeKgVM,P-avax12p7q3rjaw34lyudv3ch4ygx7wlpln45dmcqzhn,delegator,10716063502,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T11:00:35Z
7AoMwbMkjv1jCBkMjUdoi3esGBWgpFbyR2D1hexraxFaeKgVM,P-avax1p5xap8tu9448527uq58caaxv2tgree3qae7p6c,delegatee,218695174,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T11:00:35Z
# block,281336,,,,
2G58ej2C8k8vP6PSGnEKK8hXwzLRaEczqUZiXRs5n5x5rEdHVG,P-avax1muk4h98m6ljky27vrt6nc46mu4whyyqgul2tvv,delegator,15718865204,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T11:18:36Z
2G58ej2C8k8vP6PSGnEKK8hXwzLRaEczqUZiXRs5n5x5rEdHVG,P-avax1p5xap8tu9448527uq58caaxv2tgree3qae7p6c,delegatee,320793168,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T11:18:36Z
# block,281340,,,,
26AEkPuYieEeqaDBDnoUNfQ58hXctdxxvh5PQ6RqyzdC7M3stt,P-avax1njrvwvut36c9t97jxhjxy05wzeume64evwuew4,delegator,24629268567,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-22T11:19:16Z
26AEkPuYieEeqaDBDnoUNfQ58hXctdxxvh5PQ6RqyzdC7M3stt,P-avax1y8fmzkfhdc2f68vz8lfvsmx0dfv52ckhlp7n06,delegatee,502638135,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-22T11:19:16Z
# block,281344,,,,
XaVFWCmoY74Sk2iNu6z3cSHHYWRrtyArRTUrmXcQf1CiCe79v,P-avax1rlshzfxn3h4yhtaq58h5dp86y5tuyr6s0mhh9m,delegator,57465596944,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T11:20:31Z
XaVFWCmoY74Sk2iNu6z3cSHHYWRrtyArRTUrmXcQf1CiCe79v,P-avax1p5xap8tu9448527uq58caaxv2tgree3qae7p6c,delegatee,1172767285,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T11:20:31Z
# block,281348,,,,
ekGC1VUHFe3xK173mBPih9o6Se6BiJL9p31xaDo3KbyZgb1kv,P-avax12emjvjad0zpmvhq34prvndujafsnd3822u7r55,delegator,12045704913,NodeID-3DyUWkRptB3CRUVHk39Ni6Dpr6QvGWXwA,2021-01-22T11:26:00Z
ekGC1VUHFe3xK173mBPih9o6Se6BiJL9p31xaDo3KbyZgb1kv,P-avax1uq9a0vrk6g2ag9vzq5rep6qajxy6u88tw4kefa,delegatee,245830713,NodeID-3DyUWkRptB3CRUVHk39Ni6Dpr6QvGWXwA,2021-01-22T11:26:00Z
# block,281367,,,,
2VTT9FBsKxPyhmogTvsDMDceTZBvr1KVcHrE28vE8L4dP4p2TC,P-avax1y3cdu0pn3ryaupda09h5rt0jtpxv9p0e0q0qaf,delegator,521391126,NodeID-9oP7KmQjtxi7rK5GKmRXFNuNpPmr2vzfw,2021-01-22T11:37:26Z
2VTT9FBsKxPyhmogTvsDMDceTZBvr1KVcHrE28vE8L4dP4p2TC,P-avax157knx2kez26fwqafu5lhtpvycanpcnx2rl4pwt,delegatee,10640636,NodeID-9oP7KmQjtxi7rK5GKmRXFNuNpPmr2vzfw,2021-01-22T11:37:26Z
# block,281382,,,,
eduXDwGHopLmWGZyDuBTyKpxzwEH17xSLYrw6EMHtHaHwLQ7A,P-avax1d4hmelsq36xzpc9e0krgtulaq4swfwmp5egekx,delegator,47878388465,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-22T11:53:33Z
eduXDwGHopLmWGZyDuBTyKpxzwEH17xSLYrw6EMHtHaHwLQ7A,P-avax15ma9j6x7jg2maaz4sjcj65yrppegt0adghgwjy,delegatee,977109969,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-22T11:53:33Z
# block,281395,,,,
2dHewMGsgshNMfhpmsCxTTg5EXJ3aGbhH8UhMwcimizFCoggbd,P-avax12af2twdgs4s0m3rdn65y3rcuss353r7ff2my9x,delegator,16189544696,NodeID-L3mZgU6DmiSgpwftZwitk4BJ69feK2qCJ,2021-01-22T12:06:33Z
2dHewMGsgshNMfhpmsCxTTg5EXJ3aGbhH8UhMwcimizFCoggbd,P-avax1gxu3y3h0l2406f37ptttuhy56hfk3wryat0t5d,delegatee,4047386175,NodeID-L3mZgU6DmiSgpwftZwitk4BJ69feK2qCJ,2021-01-22T12:06:33Z
# block,281399,,,,
ceB2VpwMBTteY2AwyEbaZaNFW5JuBHvLphtJKCB8g7tG5s3K3,P-avax1m9s89v4fh463ra70xcp7xyyq6he5vsrgp3ex58,delegator,21154336021,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-22T12:07:48Z
ceB2VpwMBTteY2AwyEbaZaNFW5JuBHvLphtJKCB8g7tG5s3K3,P-avax15ma9j6x7jg2maaz4sjcj65yrppegt0adghgwjy,delegatee,431721144,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-22T12:07:48Z
# block,281404,,,,
2nSxKytRiFgKLxhVBAq2QKVZd2aJjXXHPys5rju8theH7vhtuZ,P-avax15j9g2twr3ewzgvpc8th3han90xgsrcsmxdmrq0,delegator,27623037161,NodeID-8dCZ9beUGmAWyCZPwdM8YZ5FDBRPXUxFf,2021-01-22T12:18:33Z
2nSxKytRiFgKLxhVBAq2QKVZd2aJjXXHPys5rju8theH7vhtuZ,P-avax1hptzmxz4s5wmh0m85jmt7cj53p3ey38z2gd2ge,delegatee,563735453,NodeID-8dCZ9beUGmAWyCZPwdM8YZ5FDBRPXUxFf,2021-01-22T12:18:33Z
# block,281408,,,,
eFA3E5DeLtr3K4JMDzmmtngDMa9Yr7eVdjEzEJ6KugawL9aJd,P-avax15j9g2twr3ewzgvpc8th3han90xgsrcsmxdmrq0,delegator,8821491646,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T12:20:34Z
eFA3E5DeLtr3K4JMDzmmtngDMa9Yr7eVdjEzEJ6KugawL9aJd,P-avax1p5xap8tu9448527uq58caaxv2tgree3qae7p6c,delegatee,180030442,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-22T12:20:34Z
# block,281416,,,,
RMp6mk2oymPwxfmugGd1491AvXwzUVqEVy3sxNohhxYfEmqKV,P-avax14h59h7hu7v88ykmcx6ng3ae5s4f505h493euuw,delegator,14279174330,NodeID-7sXynCg221J72LZwnZVc1AQuovuoZTinw,2021-01-22T12:22:02Z
RMp6mk2oymPwxfmugGd1491AvXwzUVqEVy3sxNohhxYfEmqKV,P-avax1xcj9ys5em64exljcfzhaptn3dzyuc06fgtw4jw,delegatee,291411722,NodeID-7sXynCg221J72LZwnZVc1AQuovuoZTinw,2021-01-22T12:22:02Z
# block,281453,,,,
L3MxgBsRCafFMPZQX1Qu2VrVZPoTjzkERBqwmDWmjNRW9X2hS,P-avax142l34rfyghdjc0elk3elt3k72zjm6asccumsj4,delegator,3520206135,NodeID-MeFQ9uUwZaTxES5dZyxmChwUpnj6CWDBh,2021-01-22T13:12:00Z
L3MxgBsRCafFMPZQX1Qu2VrVZPoTjzkERBqwmDWmjNRW9X2hS,P-avax1v75kxuqjq2qh470s6pkjhz84fnjnkz82v47rxh,delegatee,880051534,NodeID-MeFQ9uUwZaTxES5dZyxmChwUpnj6CWDBh,2021-01-22T13:12:00Z
# block,281458,,,,
ChiAeykRFdRwvKhzKpXCugKscgXbVuWdZsM2sF8UR65ToUVnh,P-avax1c53cavzjuz93rlh4833y923d04uhl9dc9anrt0,delegator,2563309224,NodeID-Le5rVEBBPdgYEcEJpvYeKo36hRs75WE5S,2021-01-22T13:23:02Z
ChiAeykRFdRwvKhzKpXCugKscgXbVuWdZsM2sF8UR65ToUVnh,P-avax1h2ccj9f5ay5acl6tyn9mwmw32p8wref8vl8ctg,delegatee,134911012,NodeID-Le5rVEBBPdgYEcEJpvYeKo36hRs75WE5S,2021-01-22T13:23:02Z
# block,281463,,,,
YB3bZ6P6b9riUqQXrxKZPbBMHKgMtK3oFmVVnxSA7vJVPo1mj,P-avax1c53cavzjuz93rlh4833y923d04uhl9dc9anrt0,delegator,2639556884,NodeID-Le5rVEBBPdgYEcEJpvYeKo36hRs75WE5S,2021-01-22T13:24:57Z
YB3bZ6P6b9riUqQXrxKZPbBMHKgMtK3oFmVVnxSA7vJVPo1mj,P-avax1h2ccj9f5ay5acl6tyn9mwmw32p8wref8vl8ctg,delegatee,138924047,NodeID-Le5rVEBBPdgYEcEJpvYeKo36hRs75WE5S,2021-01-22T13:24:57Z
# block,281469,,,,
q2ERQ2vZfEJwfs3EN9Qso84BRgqpd5rkKJt8Dz8joUaVgeaPt,P-avax1k86wljqketlmuuuwteh99cknxfxfq44f2tgmvr,staking,11091079544,NodeID-9wcdTZ5vEfsHwmZfwBUPBCn2sEacw6ym,2021-01-22T13:28:07Z
# block,281484,,,,
2AyTw7o6nMsCYvhqCTkPk9vx3iMWLAcynujo98zVNboNX4u51L,P-avax1jpnpham09w5lgr3jucs2ma2nthushegw0nmp44,delegator,7359941428,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-22T13:46:56Z
2AyTw7o6nMsCYvhqCTkPk9vx3iMWLAcynujo98zVNboNX4u51L,P-avax1d8cdayly09m6vcpv3xx8rc3gm8qgdezdxgzhwe,delegatee,150202887,NodeID-AePm1t63f4TKZayW3q4C2E6K4ZHTY2o2D,2021-01-22T13:46:56Z
# block,281488,,,,
229NgdRD2iWn4bXcssUtsCH82LMqS8yczwvsoa8THrHnPA6upW,P-avax1pww8zdudkuvn435pcr3vl692e6rydjsdjz9s5d,delegator,8094654955,NodeID-Nq1q1B4L425WkoNfDYqEZoLfezTb9CSR4,2021-01-22T13:54:22Z
229NgdRD2iWn4bXcssUtsCH82LMqS8yczwvsoa8THrHnPA6upW,P-avax14ll2atpaqxlzhqqk0qeuhqll2s7h36ynmjdwsx,delegatee,2698218319,NodeID-Nq1q1B4L425WkoNfDYqEZoLfezTb9CSR4,2021-01-22T13:54:22Z
# block,281493,,,,
2Bd4ojFWT6rvbroNeGa9ohyH6kA5HVKmTexwZtAUeg3tkPe75c,P-avax1kn349hjm0qapvcafey2fu6ayh44tnz7luch35t,delegator,5478859830,NodeID-Nq1q1B4L425WkoNfDYqEZoLfezTb9CSR4,2021-01-22T14:16:37Z
2Bd4ojFWT6rvbroNeGa9ohyH6kA5HVKmTexwZtAUeg3tkPe75c,P-avax14ll2atpaqxlzhqqk0qeuhqll2s7h36ynmjdwsx,delegatee,1826286611,NodeID-Nq1q1B4L425WkoNfDYqEZoLfezTb9CSR4,2021-01-22T14:16:37Z
# block,281497,,,,
21JMjiRSMc5ioj6K3qEjyk7EwTXVGzF5F7KQDyAQeG3tWFmYT5,P-avax1kn349hjm0qapvcafey2fu6ayh44tnz7luch35t,delegator,3395141223,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-22T14:18:19Z
21JMjiRSMc5ioj6K3qEjyk7EwTXVGzF5F7KQDyAQeG3tWFmYT5,P-avax1atncdejuf9h2x37qs7vmtzzp8ww9vzm7zdg8zd,delegatee,69288597,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-22T14:18:19Z
# block,281502,,,,
